,0
2024-05-13,0.6452282157676349
2024-05-14,0.6724257083621286
2024-05-15,0.6882758620689655
2024-05-16,0.6903939184519696
2024-05-17,0.7060041407867494
2024-05-21,0.6977225672877847
2024-05-22,0.7018633540372671
2024-05-23,0.7042156185210781
2024-05-24,0.6912983425414365
2024-05-27,0.6775086505190312
2024-05-28,0.6558171745152355
2024-05-29,0.6419667590027701
2024-05-30,0.6063756063756064
2024-05-31,0.6012482662968099
2024-06-03,0.6274238227146814
2024-06-04,0.4743767313019391
2024-06-05,0.5446366782006921
2024-06-06,0.6102280580511403
2024-06-07,0.6685121107266436
2024-06-10,0.6909216909216909
2024-06-11,0.7149791955617198
2024-06-12,0.735966735966736
2024-06-13,0.7631578947368421
2024-06-14,0.7796257796257796
2024-06-18,0.7778546712802769
2024-06-19,0.7669902912621359
2024-06-20,0.7905686546463245
2024-06-21,0.7902777777777777
2024-06-24,0.7914067914067914
2024-06-25,0.7902777777777777
2024-06-26,0.7936066712995136
2024-06-27,0.7684283727399166
2024-06-28,0.7703549060542797
2024-07-01,0.7994428969359332
2024-07-02,0.8071030640668524
2024-07-03,0.8104529616724738
2024-07-04,0.8179916317991632
2024-07-05,0.8261173184357542
2024-07-08,0.8199581297976274
2024-07-09,0.8227494766224703
2024-07-10,0.8022361984626135
2024-07-11,0.8167832167832167
2024-07-12,0.8088235294117647
2024-07-15,0.8074229691876751
2024-07-16,0.8133903133903134
2024-07-18,0.7941595441595442
2024-07-19,0.7491090520313614
2024-07-22,0.744832501781896
2024-07-23,0.7419814682822523
2024-07-24,0.7837259100642399
2024-07-25,0.7825464949928469
2024-07-26,0.8102710413694721
2024-07-29,0.8209700427960057
2024-07-30,0.8336902212705211
2024-07-31,0.8394004282655246
2024-08-01,0.8194147037830122
2024-08-02,0.81
2024-08-05,0.7131616595135909
2024-08-06,0.7119370979270908
2024-08-07,0.7508947745168217
2024-08-08,0.7474892395982783
2024-08-09,0.7483870967741936
2024-08-12,0.7405017921146954
2024-08-13,0.7164393395549175
2024-08-14,0.7001455604075691
2024-08-16,0.715429403202329
2024-08-19,0.7416302765647744
2024-08-20,0.7596504005826656
2024-08-21,0.7782640408460978
2024-08-22,0.7909356725146199
2024-08-23,0.7902046783625731
2024-08-26,0.7921225382932167
2024-08-27,0.8016046681254558
2024-08-28,0.7978102189781022
2024-08-29,0.7814327485380117
2024-08-30,0.7910557184750733
2024-09-02,0.7838235294117647
2024-09-03,0.7814569536423841
2024-09-04,0.7741697416974169
2024-09-05,0.7800891530460624
2024-09-06,0.7552083333333334
2024-09-09,0.7412639405204461
2024-09-10,0.7719821162444114
2024-09-11,0.7479492915734527
2024-09-12,0.7591349739000746
2024-09-13,0.7818317200297841
2024-09-16,0.7864583333333334
2024-09-17,0.7751303052866716
2024-09-18,0.7613382899628253
2024-09-19,0.7228826151560178
2024-09-20,0.7509293680297398
2024-09-23,0.7676317743132888
2024-09-24,0.7662241887905604
2024-09-25,0.7575757575757576
2024-09-26,0.7466765140324964
2024-09-27,0.745750184774575
2024-09-30,0.7468541820873427
2024-10-01,0.7475943745373798
2024-10-03,0.6992592592592592
2024-10-04,0.6809770540340488
2024-10-07,0.5931952662721893
2024-10-08,0.6428571428571429
2024-10-09,0.6619508562918839
2024-10-10,0.6693968726731199
2024-10-11,0.6753536857781087
2024-10-14,0.676842889054356
2024-10-15,0.684288905435592
2024-10-16,0.6847583643122677
2024-10-17,0.6604616530156366
2024-10-18,0.6512667660208644
2024-10-21,0.6023827252419955
2024-10-22,0.5249441548771407
2024-10-23,0.5320417287630402
2024-10-24,0.5208643815201193
2024-10-25,0.4597014925373134
2024-10-28,0.4778694673668417
2024-10-29,0.48727544910179643
2024-10-30,0.5269461077844312
2024-10-31,0.547976011994003
2024-11-01,0.5728228228228228
2024-11-04,0.5295880149812734
2024-11-05,0.5501497005988024
2024-11-06,0.5876211782252051
2024-11-07,0.5779269202087994
2024-11-08,0.5514157973174366
2024-11-11,0.5283582089552239
2024-11-12,0.496274217585693
2024-11-13,0.41294642857142855
2024-11-14,0.4269746646795827
2024-11-18,0.41474311243484735
2024-11-19,0.426656738644825
2024-11-21,0.39360119047619047
2024-11-22,0.4135618479880775
2024-11-25,0.44386617100371745
2024-11-26,0.4650297619047619
2024-11-27,0.48475836431226765
2024-11-28,0.5014880952380952
2024-11-29,0.5148809523809523
2024-12-02,0.5360059391239792
2024-12-03,0.5679287305122495
2024-12-04,0.5767234988880652
2024-12-05,0.5915492957746479
2024-12-06,0.6001483679525222
2024-12-09,0.6135014836795252
2024-12-10,0.621380846325167
2024-12-11,0.6271312083024463
2024-12-12,0.6047548291233283
2024-12-13,0.5887156644394952
2024-12-16,0.6020786933927246
2024-12-17,0.5828996282527881
2024-12-18,0.5558035714285714
2024-12-19,0.537602382725242
2024-12-20,0.4802680565897245
2024-12-23,0.46835443037974683
2024-12-24,0.47356664184661207
2024-12-26,0.46050670640834573
2024-12-27,0.4645786726323639
2024-12-30,0.43922445935868754
2024-12-31,0.45263157894736844
2025-01-01,0.47561890472618157
2025-01-02,0.49362340585146286
2025-01-03,0.5022488755622189
2025-01-06,0.4232209737827715
2025-01-07,0.4550224887556222
2025-01-08,0.4298574643660915
2025-01-09,0.40104947526236884
2025-01-10,0.34840622683469236
2025-01-13,0.27724240177909565
2025-01-14,0.31208302446256486
2025-01-15,0.31231454005934717
2025-01-16,0.3313565604151223
2025-01-17,0.3328391401037806
2025-01-20,0.34863064396743154
2025-01-21,0.3148148148148148
2025-01-22,0.29194382852919437
2025-01-23,0.2923760177646188
2025-01-24,0.25925925925925924
2025-01-27,0.2
2025-01-28,0.17764618800888232
2025-01-29,0.22713864306784662
2025-01-30,0.2205014749262537
2025-01-31,0.24907885040530583
2025-02-03,0.23949889462048637
2025-02-04,0.2579218865143699
2025-02-05,0.2691176470588235
2025-02-06,0.27386196769456683
2025-02-07,0.2665198237885463
2025-02-10,0.22777369581190302
2025-02-11,0.16885964912280702
2025-02-12,0.17410387710314557
2025-02-13,0.16885964912280702
2025-02-14,0.1286549707602339
2025-02-17,0.1163130943672275
2025-02-18,0.11176040905770636
2025-02-19,0.1291970802919708
2025-02-20,0.1389904901243599
2025-02-21,0.1429618768328446
2025-02-24,0.123991195891416
2025-02-25,0.12225475841874085
2025-02-27,0.10248901903367497
2025-02-28,0.08199121522693997
2025-03-03,0.0849194729136164
2025-03-04,0.08870967741935484
2025-03-05,0.10402930402930403
2025-03-06,0.1210564930300807
2025-03-07,0.1269258987527513
2025-03-10,0.11518708730741012
2025-03-11,0.10989010989010989
2025-03-12,0.1054945054945055
2025-03-13,0.09963369963369964
2025-03-17,0.09963369963369964
2025-03-18,0.12152269399707175
2025-03-19,0.1324067300658376
2025-03-20,0.14744525547445256
2025-03-21,0.16690962099125364
2025-03-24,0.17943107221006566
2025-03-25,0.16703136396790663
2025-03-26,0.1539022611232677
2025-03-27,0.16849015317286653
2025-03-28,0.16678805535324107
2025-04-01,0.1588921282798834
2025-04-02,0.16934306569343066
2025-04-03,0.1864530225782957
2025-04-04,0.14688856729377714
2025-04-07,0.10484454085321765
2025-04-08,0.12509038322487345
2025-04-09,0.11892675852066716
2025-04-11,0.14430746918056564
2025-04-15,0.18287373004354138
2025-04-16,0.19796954314720813
2025-04-17,0.20854453294713976
2025-04-21,0.22987672226250908
2025-04-22,0.24437998549673676
2025-04-23,0.2528985507246377
2025-04-24,0.2516316171138506
2025-04-25,0.2104499274310595
2025-04-28,0.21475054229934923
2025-04-29,0.2134587554269175
2025-04-30,0.19016630513376717
2025-05-02,0.1856936416184971
2025-05-05,0.2023121387283237
2025-05-06,0.17064352856109907
2025-05-07,0.18713872832369943
2025-05-08,0.17689530685920576
2025-05-09,0.1678726483357453
2025-05-12,0.23737373737373738
2025-05-13,0.2536127167630058
2025-05-14,0.274765003615329
2025-05-15,0.2950108459869848
2025-05-16,0.3171965317919075
2025-05-19,0.33765298776097913
2025-05-20,0.31988472622478387
2025-05-21,0.33285302593659943
2025-05-22,0.334534967555876
2025-05-23,0.35111751982696465
2025-05-26,0.3637670740474479
2025-05-27,0.3637670740474479
2025-05-28,0.36252692031586503
2025-05-29,0.375
2025-05-30,0.3653984206748026
2025-06-02,0.3734767025089606
2025-06-03,0.37921146953405016
2025-06-04,0.3853868194842407
2025-06-05,0.40114613180515757
2025-06-06,0.4103299856527977
2025-06-09,0.4574087329992842
2025-06-10,0.46494992846924177
2025-06-11,0.4771101573676681
2025-06-12,0.4367405289492495
2025-06-13,0.41702432045779686
2025-06-16,0.43642857142857144
2025-06-17,0.4105720492396814
2025-06-18,0.3930384336475707
2025-06-19,0.33792603335750543
2025-06-20,0.3587509077705156
2025-06-23,0.3699421965317919
2025-06-24,0.3995664739884393
2025-06-25,0.4404332129963899
2025-06-26,0.44765342960288806
2025-06-27,0.45677233429394815
2025-06-30,0.4844851904090268
2025-07-01,0.4826855123674912
2025-07-02,0.4787835926449788
2025-07-03,0.4883061658398299
2025-07-04,0.5003538570417552
2025-07-07,0.4847841472045294
2025-07-08,0.4840764331210191
2025-07-09,0.5
2025-07-10,0.5074204946996467
2025-07-11,0.4922316384180791
2025-07-14,0.4954128440366973
2025-07-15,0.5250529287226535
2025-07-16,0.5451339915373766
2025-07-17,0.5620592383638928
2025-07-18,0.540084388185654
2025-07-21,0.5517241379310345
2025-07-22,0.5443661971830986
2025-07-23,0.541871921182266
2025-07-24,0.5417543859649123
2025-07-25,0.4842105263157895
2025-07-28,0.44070175438596493
2025-07-29,0.47228070175438597
2025-07-30,0.47578947368421054
2025-07-31,0.46072931276297335
2025-08-01,0.4204625087596356
2025-08-04,0.43719298245614036
2025-08-05,0.4326788218793829
2025-08-06,0.4083916083916084
2025-08-07,0.40418118466898956
2025-08-08,0.3749128919860627
2025-08-11,0.37832167832167835
2025-08-12,0.3885394828791055
2025-08-13,0.4
2025-08-14,0.3853658536585366
2025-08-18,0.40668523676880225
2025-08-19,0.4321503131524008
2025-08-20,0.4422809457579972
2025-08-21,0.44937586685159503
2025-08-22,0.4358974358974359
2025-08-25,0.4445214979195562
2025-08-26,0.4001386962552011
2025-08-28,0.3762993762993763
2025-08-29,0.37026841018582246
2025-09-01,0.40192704748795594
2025-09-02,0.4217780840799449
2025-09-03,0.44934527911784977
2025-09-04,0.4355616815988973
2025-09-05,0.4325068870523416
2025-09-08,0.4414600550964187
2025-09-09,0.43715469613259667
2025-09-10,0.46307798481711526
2025-09-11,0.4668965517241379
2025-09-12,0.48005502063273725
2025-09-15,0.49827942188575364
2025-09-16,0.5141087405368203
2025-09-17,0.5301783264746228
2025-09-18,0.5367847411444142
2025-09-19,0.539553752535497
2025-09-22,0.5179175118323192
2025-09-23,0.513184584178499
2025-09-24,0.4905405405405405
2025-09-25,0.471341874578557
2025-09-26,0.42346594740391097
2025-09-29,0.41065407956844235
2025-09-30,0.4160485502360081
2025-10-01,0.45215633423180596
2025-10-03,0.47878787878787876
2025-10-06,0.47039030955585465
2025-10-07,0.4717741935483871
2025-10-08,0.4650537634408602
2025-10-09,0.46908602150537637
2025-10-10,0.4745308310991957
2025-10-13,0.45271629778672035
2025-10-14,0.43729040912139505
2025-10-15,0.44996642041638685
2025-10-16,0.466130114017438
2025-10-17,0.45187165775401067
2025-10-20,0.4585561497326203
2025-10-21,0.4816299265197061
2025-10-23,0.4849699398797595
2025-10-24,0.48697394789579157
2025-10-27,0.49666666666666665
2025-10-28,0.49100599600266487
2025-10-29,0.5147255689424364
2025-10-30,0.507032819825854
2025-10-31,0.501338688085676
2025-11-03,0.5106809078771696
2025-11-04,0.48464619492656874
2025-11-06,0.4319092122830441
2025-11-07,0.43391188251001334
2025-11-10,0.4296197464976651
2025-11-11,0.42609853528628494
2025-11-12,0.44533333333333336
2025-11-13,0.43446440452428475
2025-11-14,0.43949468085106386
2025-11-17,0.45298013245033114
2025-11-18,0.4230006609385327
2025-11-19,0.42140026420079263
2025-11-20,0.4158415841584158
2025-11-21,0.3808580858085809
2025-11-24,0.35356200527704484
2025-11-25,0.3603425559947299
2025-11-26,0.39104674127715605
2025-11-27,0.3890717577353522
2025-11-28,0.3818301514154049
2025-12-01,0.3780407626561473
2025-12-02,0.37351778656126483
2025-12-03,0.3577075098814229
2025-12-04,0.35794330916282135
2025-12-05,0.34430546412113233
2025-12-08,0.2995391705069124
2025-12-09,0.3256578947368421
2025-12-10,0.3171052631578947
2025-12-11,0.3173140223831468
2025-12-12,0.3291721419185282
2025-12-15,0.3283678756476684
2025-12-16,0.31756318859364874
2025-12-17,0.30654569021386907
2025-12-18,0.29831387808041504
2025-12-19,0.3221216041397154
2025-12-22,0.33613445378151263
2025-12-23,0.3451842275371687
2025-12-24,0.3357050452781371
2025-12-26,0.3339805825242718
2025-12-29,0.31715210355987056
2025-12-30,0.31047865459249674
2025-12-31,0.3292367399741268
2026-01-01,0.3337637185280826
2026-01-02,0.3537766300839251
2026-01-05,0.35054874112330536
2026-01-06,0.3397807865892972
2026-01-07,0.34085051546391754
2026-01-08,0.28949065119277884
2026-01-09,0.26288659793814434
2026-01-12,0.24903225806451612
2026-01-13,0.2546744036105738
2026-01-14,0.2545103092783505
2026-01-16,0.24484536082474226
2026-01-19,0.23195876288659795
2026-01-20,0.18906752411575561
2026-01-21,0.17994858611825193
2026-01-22,0.1987138263665595
2026-01-23,0.17749196141479098
2026-01-27,0.17170418006430868
2026-01-28,0.19421221864951768
2026-01-29,0.2
2026-01-30,0.21221864951768488
2026-02-01,0.17813504823151124
2026-02-02,0.18971061093247588
2026-02-03,0.24437299035369775
2026-02-04,0.25418275418275416
2026-02-05,0.24903474903474904
2026-02-06,0.24855119124275596
2026-02-09,0.28884590586718245
2026-02-10,0.29543994861913936
2026-02-11,0.2960822093770071
2026-02-12,0.2804878048780488
2026-02-13,0.25481386392811295
2026-02-16,0.251604621309371
2026-02-17,0.26187419768934533
2026-02-18,0.26957637997432604
2026-02-19,0.24166666666666667
2026-02-20,0.24151185137732223
2026-02-23,0.24663677130044842
2026-02-24,0.23234916559691912
2026-02-25,0.24213230571612074
2026-02-26,0.24438742783835793
2026-02-27,0.22450288646568314
2026-03-02,0.1930724823604875
2026-03-04,0.17115384615384616
2026-03-05,0.1833756345177665
2026-03-06,0.17736808645899554
2026-03-09,0.1531130876747141
2026-03-10,0.17206349206349206
2026-03-11,0.17046894803548795
2026-03-12,0.16730038022813687
2026-03-13,0.13679544015199493
2026-03-16,0.13426219126029132
2026-03-17,0.14312856238125396
2026-03-18,0.1644528779253637
2026-03-19,0.1369949494949495
2026-03-20,0.1461877756773787
2026-03-23,0.10012594458438287
2026-03-24,0.12350346565847511
2026-03-25,0.14483627204030228
2026-03-27,0.1265743073047859
2026-03-30,0.11132075471698114
2026-04-01,0.13593455003146634
2026-04-02,0.1320754716981132
2026-04-06,0.14446529080675422
2026-04-07,0.15644555694618273
2026-04-08,0.1997495303694427
2026-04-09,0.20100187852222917
2026-04-10,0.2270168855534709
2026-04-13,0.22596754057428214
2026-04-15,0.2654590880699563
2026-04-16,0.288125
2026-04-17,0.3106060606060606
2026-04-20,0.30725552050473187
2026-04-21,0.3217665615141956
2026-04-22,0.34345351043643263
2026-04-23,0.337555414819506
2026-04-24,0.3147208121827411
2026-04-27,0.3477157360406091
2026-04-28,0.3559214692843572
2026-04-29,0.3533501896333755
2026-04-30,0.34430379746835443
2026-05-04,0.3730208993033566
2026-05-05,0.3884664131812421
2026-05-06,0.4307400379506641
2026-05-07,0.4629512349588347
2026-05-08,0.46070975918884666
2026-05-11,0.42748575047498416
2026-05-12,0.3438685208596713
2026-05-13,0.36030341340075855
2026-05-14,0.37151898734177213
2026-05-15,0.36207989854153455
2026-05-18,0.32149651236525045
2026-05-19,0.3468869123252859
2026-05-20,0.34515516149461684
2026-05-21,0.3660544648511716
2026-05-22,0.36922102596580114
2026-05-25,0.39823008849557523
2026-05-26,0.40075853350189633
2026-05-27,0.408717624763108
2026-05-29,0.38660770688566015
2026-06-01,0.3630050505050505
2026-06-02,0.3728813559322034
2026-06-03,0.3700980392156863
2026-06-04,0.38640538885486836
2026-06-05,0.38395590936925905
2026-06-08,0.3537331701346389
2026-06-09,0.38414634146341464
2026-06-10,0.36806825106642294
2026-06-11,0.33901399878271454
2026-06-12,0.3915956151035323
2026-06-15,0.4276155717761557
2026-06-16,0.4361766485178463
2026-06-17,0.44619105199516323
2026-06-18,0.4607013301088271
2026-06-19,0.4670694864048338
2026-06-22,0.49427365883062085
2026-06-23,0.4710843373493976
2026-06-24,0.48197115384615385
2026-06-25,0.46430713857228556
2026-06-29,0.4562874251497006
2026-06-30,0.4657534246575342
2026-07-01,0.4780023781212842
2026-07-02,0.5032679738562091
2026-07-03,0.5032679738562091
2026-07-06,0.5074183976261127
2026-07-07,0.48995271867612294
2026-07-08,0.4409681227863046
2026-07-09,0.46843657817109147
2026-07-10,0.4955804360636417
2026-07-13,0.5159010600706714
2026-07-14,0.4949970570924073
2026-07-15,0.503825779870512
2026-07-16,0.5011764705882353
2026-07-17,0.4914756025867137
2026-07-20,0.5002932551319648
2026-07-21,0.5049853372434018
2026-07-22,0.47917888563049854
2026-07-23,0.46803519061583576
2026-07-24,0.4697947214076246
2026-07-27,0.4856473345049795
2026-07-28,0.4712778429073857
2026-07-29,0.4929742388758782
2026-07-30,0.4807017543859649
2026-07-31,0.4935747663551402
2026-08-03,0.5242265032107414
2026-08-04,0.524198250728863
2026-08-05,0.5323238206173558
2026-08-06,0.535194880744619
2026-08-07,0.537478210342824
2026-08-10,0.5377030162412993
2026-08-11,0.5298550724637681
2026-08-12,0.5159420289855072
2026-08-13,0.5202780996523755
2026-08-14,0.5115740740740741
2026-08-17,0.5141700404858299
2026-08-18,0.5104046242774567
2026-08-19,0.5017341040462427
2026-08-20,0.5181975736568457
2026-08-21,0.5296829971181556
2026-08-24,0.5283342873497424
2026-08-25,0.5309278350515464
2026-08-26,0.5361238532110092
2026-08-27,0.5320733104238259
2026-08-28,0.5368782161234992
2026-08-31,0.5309785755645628
2026-09-01,0.5235507246376812
2026-09-02,0.5132947976878612
2026-09-03,0.5163511187607573
2026-09-04,0.5271894676588438
2026-09-07,0.5211670480549199
2026-09-08,0.5217391304347826
2026-09-09,0.5148741418764302
